ram,nm,nt,rf,lt,nn,t,wl,dbs,[OVERALL] RunTime(ms),[OVERALL] Throughput(ops/sec),[TOTAL_GCS_PS_Scavenge] Count,[TOTAL_GC_TIME_PS_Scavenge] Time(ms),[TOTAL_GC_TIME_%_PS_Scavenge] Time(%),[TOTAL_GCS_PS_MarkSweep] Count,[TOTAL_GC_TIME_PS_MarkSweep] Time(ms),[TOTAL_GC_TIME_%_PS_MarkSweep] Time(%),[TOTAL_GCs] Count,[TOTAL_GC_TIME] Time(ms),[TOTAL_GC_TIME_%] Time(%),[READ] Operations,[READ] AverageLatency(us),[READ] MinLatency(us),[READ] MaxLatency(us),[READ] 95thPercentileLatency(us),[READ] 99thPercentileLatency(us),[READ] Return=OK,[CLEANUP] Operations,[CLEANUP] AverageLatency(us),[CLEANUP] MinLatency(us),[CLEANUP] MaxLatency(us),[CLEANUP] 95thPercentileLatency(us),[CLEANUP] 99thPercentileLatency(us),[INSERT] Operations,[INSERT] AverageLatency(us),[INSERT] MinLatency(us),[INSERT] MaxLatency(us),[INSERT] 95thPercentileLatency(us),[INSERT] 99thPercentileLatency(us),[INSERT] Return=OK,[SCAN] Operations,[SCAN] AverageLatency(us),[SCAN] MinLatency(us),[SCAN] MaxLatency(us),[SCAN] 95thPercentileLatency(us),[SCAN] 99thPercentileLatency(us),[SCAN] Return=OK,[UPDATE] Operations,[UPDATE] AverageLatency(us),[UPDATE] MinLatency(us),[UPDATE] MaxLatency(us),[UPDATE] 95thPercentileLatency(us),[UPDATE] 99thPercentileLatency(us),[UPDATE] Return=OK
4GB,nodal,vm,1,1,6,7,c,1000, 14972.0, 667.913438418381, 2.0, 20.0, 0.13358268768367618, 0.0, 0.0, 0.0, 2.0, 20.0, 0.13358268768367618, 10000.0, 1214.3092, 429.0, 20191.0, 1855.0, 4619.0, 10000, 1.0, 2231296.0, 2230272.0, 2232319.0, 2232319.0, 2232319.0,,,,,,,,,,,,,,,,,,,,,
4GB,nodal,vm,1,1,6,15,a,1000, 15043.0, 664.7610184138803, 1.0, 17.0, 0.11300937313035965, 0.0, 0.0, 0.0, 1.0, 17.0, 0.11300937313035965, 4936.0, 1214.0026337115073, 421.0, 16063.0, 1809.0, 4935.0, 4936, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,,,,,,,,, 5064.0, 1226.34439178515, 398.0, 23295.0, 1886.0, 4911.0, 5064
4GB,nodal,vm,1,1,6,11,a,1000, 15337.0, 652.0179956966813, 1.0, 35.0, 0.22820629849383844, 0.0, 0.0, 0.0, 1.0, 35.0, 0.22820629849383844, 4974.0, 1253.1873743466024, 467.0, 36927.0, 1923.0, 4543.0, 4974, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,,,,,,,,, 5026.0, 1244.5819737365698, 397.0, 15623.0, 1982.0, 4923.0, 5026
4GB,nodal,vm,1,1,6,18,c,1000, 14529.0, 688.2786151834263, 2.0, 22.0, 0.15142129534035378, 0.0, 0.0, 0.0, 2.0, 22.0, 0.15142129534035378, 10000.0, 1171.2864, 404.0, 15935.0, 1763.0, 4423.0, 10000, 1.0, 2225152.0, 2224128.0, 2226175.0, 2226175.0, 2226175.0,,,,,,,,,,,,,,,,,,,,,
4GB,nodal,vm,1,1,6,25,c,1000, 14532.0, 688.1365262868153, 2.0, 20.0, 0.13762730525736308, 0.0, 0.0, 0.0, 2.0, 20.0, 0.13762730525736308, 10000.0, 1170.0075, 412.0, 21695.0, 1787.0, 4367.0, 10000, 1.0, 2225152.0, 2224128.0, 2226175.0, 2226175.0, 2226175.0,,,,,,,,,,,,,,,,,,,,,
4GB,nodal,vm,1,1,6,2,c,1000, 19030.0, 525.4860746190226, 2.0, 19.0, 0.09984235417761428, 0.0, 0.0, 0.0, 2.0, 19.0, 0.09984235417761428, 10000.0, 1618.4637, 529.0, 35583.0, 2591.0, 8127.0, 10000, 1.0, 2233344.0, 2232320.0, 2234367.0, 2234367.0, 2234367.0,,,,,,,,,,,,,,,,,,,,,
4GB,nodal,vm,1,1,6,25,e,1000, 33943.0, 294.61155466517397, 17.0, 71.0, 0.20917420381227353, 0.0, 0.0, 0.0, 17.0, 71.0, 0.20917420381227353,,,,,,,, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0, 497.0, 1620.4889336016097, 626.0, 13047.0, 2697.0, 7867.0, 497, 9503.0, 3185.1303798800377, 752.0, 95231.0, 5459.0, 15207.0, 9503,,,,,,,
4GB,nodal,vm,1,1,6,30,c,1000, 14585.0, 685.6359273225917, 2.0, 18.0, 0.1234144669180665, 0.0, 0.0, 0.0, 2.0, 18.0, 0.1234144669180665, 10000.0, 1173.6179, 415.0, 19967.0, 1824.0, 4315.0, 10000, 1.0, 2227200.0, 2226176.0, 2228223.0, 2228223.0, 2228223.0,,,,,,,,,,,,,,,,,,,,,
4GB,nodal,vm,1,1,6,29,a,1000, 14897.0, 671.2760958582265, 1.0, 14.0, 0.09397865342015171, 0.0, 0.0, 0.0, 1.0, 14.0, 0.09397865342015171, 4980.0, 1198.9425702811245, 440.0, 15735.0, 1878.0, 4823.0, 4980, 1.0, 2231296.0, 2230272.0, 2232319.0, 2232319.0, 2232319.0,,,,,,,,,,,,,,, 5020.0, 1211.4752988047808, 397.0, 21839.0, 1872.0, 4371.0, 5020
4GB,nodal,vm,1,1,6,21,a,1000, 14879.0, 672.0881779689495, 1.0, 12.0, 0.08065058135627394, 0.0, 0.0, 0.0, 1.0, 12.0, 0.08065058135627394, 4963.0, 1202.7751360064476, 443.0, 18767.0, 1900.0, 4351.0, 4963, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,, 5037.0, 1212.2430017867778, 415.0, 16055.0, 1866.0, 5111.0, 5037
4GB,nodal,vm,1,1,6,1,a,1000, 25412.0, 393.5148748622698, 1.0, 18.0, 0.07083267747520856, 0.0, 0.0, 0.0, 1.0, 18.0, 0.07083267747520856, 4936.0, 2861.082050243112, 713.0, 24143.0, 7419.0, 13975.0, 4936, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,,,,,,,,, 5064.0, 1652.8351105845181, 492.0, 88255.0, 3481.0, 9431.0, 5064
4GB,nodal,vm,1,1,6,19,e,1000, 33665.0, 297.0444081390168, 17.0, 65.0, 0.19307886529036092, 0.0, 0.0, 0.0, 17.0, 65.0, 0.19307886529036092,,,,,,,, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0, 538.0, 1590.4014869888476, 618.0, 12879.0, 2321.0, 9583.0, 538, 9462.0, 3163.3229761149864, 735.0, 94463.0, 5407.0, 15111.0, 9462,,,,,,,
4GB,nodal,vm,1,1,6,16,a,1000, 14858.0, 673.0380939561179, 1.0, 17.0, 0.11441647597254005, 0.0, 0.0, 0.0, 1.0, 17.0, 0.11441647597254005, 4986.0, 1202.2673485760129, 463.0, 15263.0, 1820.0, 4715.0, 4986, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,, 5014.0, 1199.4170323095334, 427.0, 26335.0, 1807.0, 4495.0, 5014
4GB,nodal,vm,1,1,6,12,c,1000, 14919.0, 670.2862122126148, 2.0, 32.0, 0.21449158790803674, 0.0, 0.0, 0.0, 2.0, 32.0, 0.21449158790803674, 10000.0, 1209.9291, 441.0, 28623.0, 1908.0, 4891.0, 10000, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,,,,,,,,,,,,,,,
4GB,nodal,vm,1,1,6,23,a,1000, 15182.0, 658.6747464102226, 1.0, 16.0, 0.10538795942563561, 0.0, 0.0, 0.0, 1.0, 16.0, 0.10538795942563561, 4947.0, 1238.0373964018597, 459.0, 22783.0, 1959.0, 5039.0, 4947, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,, 5053.0, 1235.2584603206017, 395.0, 22367.0, 1918.0, 4443.0, 5053
4GB,nodal,vm,1,1,6,21,e,1000, 32649.0, 306.28809458176363, 17.0, 65.0, 0.19908726147814634, 0.0, 0.0, 0.0, 17.0, 65.0, 0.19908726147814634,,,,,,,, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0, 509.0, 1522.7760314341847, 615.0, 9767.0, 2295.0, 7299.0, 509, 9491.0, 3055.805605310294, 760.0, 74687.0, 5211.0, 14775.0, 9491,,,,,,,
4GB,nodal,vm,1,1,6,17,e,1000, 34350.0, 291.1208151382824, 17.0, 66.0, 0.19213973799126638, 0.0, 0.0, 0.0, 17.0, 66.0, 0.19213973799126638,,,,,,,, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0, 467.0, 1570.3490364025695, 610.0, 14687.0, 2597.0, 6287.0, 467, 9533.0, 3221.895311024861, 811.0, 76799.0, 5475.0, 15759.0, 9533,,,,,,,
4GB,nodal,vm,1,1,6,15,c,1000, 14607.0, 684.6032724036421, 2.0, 17.0, 0.11638255630861914, 0.0, 0.0, 0.0, 2.0, 17.0, 0.11638255630861914, 10000.0, 1178.2828, 447.0, 19583.0, 1818.0, 4135.0, 10000, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,,,,,,,,,,,,,,,
4GB,nodal,vm,1,1,6,20,c,1000, 14497.0, 689.797889218459, 1.0, 11.0, 0.07587776781403048, 0.0, 0.0, 0.0, 1.0, 11.0, 0.07587776781403048, 10000.0, 1169.3426, 419.0, 23327.0, 1805.0, 4583.0, 10000, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0,,,,,,,,,,,,,,,,,,,,,
4GB,nodal,vm,1,1,6,22,e,1000, 32729.0, 305.5394298634239, 17.0, 68.0, 0.20776681230712823, 0.0, 0.0, 0.0, 17.0, 68.0, 0.20776681230712823,,,,,,,, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0, 510.0, 1517.0313725490196, 651.0, 10503.0, 2419.0, 6563.0, 510, 9490.0, 3066.293993677555, 755.0, 73919.0, 5231.0, 14487.0, 9490,,,,,,,
1GB,nodal,vm,1,1,1,26,a,1000, 6388.0, 1565.4351909830932, 1.0, 7.0, 0.10958046336881652, 0.0, 0.0, 0.0, 1.0, 7.0, 0.10958046336881652, 5089.0, 397.44881116132836, 250.0, 9079.0, 607.0, 873.0, 5089, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,, 4911.0, 338.71350030543675, 227.0, 8535.0, 538.0, 792.0, 4911
1GB,nodal,vm,1,1,1,11,a,1000, 6317.0, 1583.029919265474, 1.0, 8.0, 0.12664239354123794, 0.0, 0.0, 0.0, 1.0, 8.0, 0.12664239354123794, 5023.0, 379.1349790961577, 240.0, 18767.0, 573.0, 988.0, 5023, 1.0, 2208768.0, 2207744.0, 2209791.0, 2209791.0, 2209791.0,,,,,,,,,,,,,,, 4977.0, 330.43982318665866, 203.0, 9775.0, 502.0, 910.0, 4977
1GB,nodal,vm,1,1,1,10,e,1000, 354780.0, 28.1864817633463, 17.0, 42.0, 0.011838322340605447, 0.0, 0.0, 0.0, 17.0, 42.0, 0.011838322340605447,,,,,,,, 1.0, 2208768.0, 2207744.0, 2209791.0, 2209791.0, 2209791.0, 485.0, 840.7092783505154, 364.0, 47135.0, 1121.0, 2329.0, 485, 9515.0, 36937.114030478195, 573.0, 644607.0, 92095.0, 187135.0, 9515,,,,,,,
1GB,nodal,vm,1,1,1,12,c,1000, 6346.0, 1575.795776867318, 1.0, 7.0, 0.11030570438071226, 0.0, 0.0, 0.0, 1.0, 7.0, 0.11030570438071226, 10000.0, 363.6524, 217.0, 9039.0, 548.0, 865.0, 10000, 1.0, 2208768.0, 2207744.0, 2209791.0, 2209791.0, 2209791.0,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,1,6,a,1000, 6538.0, 1529.5197308045274, 1.0, 7.0, 0.10706638115631692, 0.0, 0.0, 0.0, 1.0, 7.0, 0.10706638115631692, 4982.0, 424.30570052187875, 247.0, 11479.0, 608.0, 953.0, 4982, 1.0, 2208768.0, 2207744.0, 2209791.0, 2209791.0, 2209791.0,,,,,,,,,,,,,,, 5018.0, 346.580310880829, 230.0, 9863.0, 525.0, 793.0, 5018
1GB,nodal,vm,1,1,1,8,e,1000, 359869.0, 27.78788948200595, 17.0, 44.0, 0.01222667137208262, 0.0, 0.0, 0.0, 17.0, 44.0, 0.01222667137208262,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 483.0, 676.9627329192547, 346.0, 6435.0, 981.0, 1661.0, 483, 9517.0, 37470.64925922034, 602.0, 540671.0, 93951.0, 188287.0, 9517,,,,,,,
1GB,nodal,vm,1,1,1,25,e,1000, 352806.0, 28.344189157780765, 17.0, 41.0, 0.011621117554690114, 0.0, 0.0, 0.0, 17.0, 41.0, 0.011621117554690114,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 469.0, 667.3710021321962, 347.0, 5195.0, 967.0, 1659.0, 469, 9531.0, 36671.698352743675, 561.0, 466687.0, 92479.0, 193023.0, 9531,,,,,,,
1GB,nodal,vm,1,1,1,17,e,1000, 349844.0, 28.584168943872125, 17.0, 42.0, 0.012005350956426294, 0.0, 0.0, 0.0, 17.0, 42.0, 0.012005350956426294,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 488.0, 673.0430327868852, 325.0, 4775.0, 1060.0, 1807.0, 488, 9512.0, 36439.35786375105, 550.0, 537599.0, 91519.0, 185087.0, 9512,,,,,,,
1GB,nodal,vm,1,1,1,7,e,1000, 362676.0, 27.57281981713706, 17.0, 42.0, 0.011580584323197566, 0.0, 0.0, 0.0, 17.0, 42.0, 0.011580584323197566,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 505.0, 669.390099009901, 317.0, 5035.0, 1018.0, 1918.0, 505, 9495.0, 37854.242654028436, 589.0, 552959.0, 94143.0, 185599.0, 9495,,,,,,,
1GB,nodal,vm,1,1,1,17,a,1000, 6367.0, 1570.5983979896341, 1.0, 8.0, 0.12564787183917073, 0.0, 0.0, 0.0, 1.0, 8.0, 0.12564787183917073, 5031.0, 396.7588948519181, 246.0, 10015.0, 594.0, 846.0, 5031, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,, 4969.0, 333.4842020527269, 238.0, 7639.0, 520.0, 774.0, 4969
1GB,nodal,vm,1,1,1,22,c,1000, 6373.0, 1569.1197238349287, 1.0, 6.0, 0.09414718343009572, 0.0, 0.0, 0.0, 1.0, 6.0, 0.09414718343009572, 10000.0, 366.4785, 244.0, 132223.0, 538.0, 840.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,1,6,e,1000, 362116.0, 27.615460239260347, 17.0, 42.0, 0.011598493300489345, 0.0, 0.0, 0.0, 17.0, 42.0, 0.011598493300489345,,,,,,,, 1.0, 2208768.0, 2207744.0, 2209791.0, 2209791.0, 2209791.0, 510.0, 651.1509803921568, 320.0, 5959.0, 996.0, 1400.0, 510, 9490.0, 37821.11749209694, 614.0, 491007.0, 92479.0, 192255.0, 9490,,,,,,,
1GB,nodal,vm,1,1,1,1,a,1000, 47456.0, 210.7215104517869, 1.0, 7.0, 0.014750505731625084, 0.0, 0.0, 0.0, 1.0, 7.0, 0.014750505731625084, 4983.0, 8333.98053381497, 303.0, 468223.0, 29103.0, 74047.0, 4983, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,, 5017.0, 609.6240781343432, 217.0, 25839.0, 1306.0, 5259.0, 5017
1GB,nodal,vm,1,1,1,21,c,1000, 6350.0, 1574.8031496062993, 1.0, 8.0, 0.12598425196850394, 0.0, 0.0, 0.0, 1.0, 8.0, 0.12598425196850394, 10000.0, 363.4577, 221.0, 83583.0, 521.0, 778.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,1,26,c,1000, 6544.0, 1528.1173594132028, 1.0, 8.0, 0.12224938875305623, 0.0, 0.0, 0.0, 1.0, 8.0, 0.12224938875305623, 10000.0, 384.0377, 258.0, 11119.0, 571.0, 865.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,1,3,e,1000, 386580.0, 25.867866935692483, 17.0, 42.0, 0.010864504112990843, 0.0, 0.0, 0.0, 17.0, 42.0, 0.010864504112990843,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 465.0, 688.905376344086, 328.0, 9215.0, 1041.0, 1911.0, 465, 9535.0, 40203.04719454641, 559.0, 459263.0, 104639.0, 210303.0, 9535,,,,,,,
1GB,nodal,vm,1,1,1,10,c,1000, 6526.0, 1532.3322096230463, 1.0, 7.0, 0.10726325467361322, 0.0, 0.0, 0.0, 1.0, 7.0, 0.10726325467361322, 10000.0, 383.204, 220.0, 116031.0, 562.0, 932.0, 10000, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,1,30,c,1000, 6246.0, 1601.024655779699, 1.0, 7.0, 0.11207172590457894, 0.0, 0.0, 0.0, 1.0, 7.0, 0.11207172590457894, 10000.0, 355.6923, 233.0, 11199.0, 505.0, 833.0, 10000, 1.0, 2208768.0, 2207744.0, 2209791.0, 2209791.0, 2209791.0,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,1,10,a,1000, 6276.0, 1593.3715742511154, 1.0, 7.0, 0.11153601019757808, 0.0, 0.0, 0.0, 1.0, 7.0, 0.11153601019757808, 4921.0, 390.11684616947775, 245.0, 36543.0, 609.0, 866.0, 4921, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 5079.0, 327.42764323685765, 232.0, 8511.0, 534.0, 732.0, 5079
1GB,nodal,vm,1,1,1,23,e,1000, 353561.0, 28.28366250802549, 17.0, 40.0, 0.011313465003210196, 0.0, 0.0, 0.0, 17.0, 40.0, 0.011313465003210196,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 502.0, 669.1354581673306, 344.0, 5771.0, 996.0, 1695.0, 502, 9498.0, 36884.57485786481, 584.0, 461823.0, 93887.0, 183167.0, 9498,,,,,,,
1GB,nodal,vm,1,1,1,22,a,1000, 6317.0, 1583.029919265474, 1.0, 8.0, 0.12664239354123794, 0.0, 0.0, 0.0, 1.0, 8.0, 0.12664239354123794, 5049.0, 375.64943553178847, 240.0, 9383.0, 588.0, 893.0, 5049, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,, 4951.0, 342.677236921834, 221.0, 19695.0, 560.0, 787.0, 4951
1GB,nodal,vm,1,1,1,2,e,1000, 406056.0, 24.627145024331618, 17.0, 42.0, 0.01034340091021928, 0.0, 0.0, 0.0, 17.0, 42.0, 0.01034340091021928,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 515.0, 668.7708737864077, 321.0, 5451.0, 1057.0, 1482.0, 515, 9485.0, 42417.353716394304, 554.0, 449023.0, 103487.0, 213631.0, 9485,,,,,,,
1GB,nodal,vm,1,1,1,9,c,1000, 6398.0, 1562.9884338855893, 1.0, 8.0, 0.12503907471084713, 0.0, 0.0, 0.0, 1.0, 8.0, 0.12503907471084713, 10000.0, 370.7903, 234.0, 11431.0, 553.0, 898.0, 10000, 1.0, 2208768.0, 2207744.0, 2209791.0, 2209791.0, 2209791.0,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,1,18,e,1000, 349484.0, 28.613613212622038, 17.0, 40.0, 0.011445445285048815, 0.0, 0.0, 0.0, 17.0, 40.0, 0.011445445285048815,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 515.0, 661.4038834951456, 333.0, 7175.0, 1015.0, 1706.0, 515, 9485.0, 36505.73990511334, 563.0, 499199.0, 91199.0, 173567.0, 9485,,,,,,,
1GB,nodal,vm,1,1,1,7,a,1000, 6649.0, 1503.9855617386072, 1.0, 8.0, 0.12031884493908858, 0.0, 0.0, 0.0, 1.0, 8.0, 0.12031884493908858, 5030.0, 420.11948310139167, 238.0, 14703.0, 642.0, 1139.0, 5030, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,, 4970.0, 369.05573440643866, 208.0, 108351.0, 544.0, 918.0, 4970
1GB,nodal,vm,1,1,1,28,a,1000, 6401.0, 1562.2558975160132, 1.0, 8.0, 0.12498047180128104, 0.0, 0.0, 0.0, 1.0, 8.0, 0.12498047180128104, 4928.0, 397.690137987013, 244.0, 8207.0, 600.0, 877.0, 4928, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,, 5072.0, 344.3373422712934, 227.0, 10071.0, 534.0, 801.0, 5072
1GB,nodal,vm,1,1,1,21,e,1000, 360472.0, 27.741405712510264, 17.0, 41.0, 0.01137397634212921, 0.0, 0.0, 0.0, 17.0, 41.0, 0.01137397634212921,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 489.0, 713.3865030674847, 336.0, 12055.0, 1130.0, 3139.0, 489, 9511.0, 37553.30943118494, 593.0, 685567.0, 94463.0, 191359.0, 9511,,,,,,,
1GB,nodal,vm,1,1,1,24,c,1000, 6106.0, 1637.7333770062235, 1.0, 7.0, 0.11464133639043562, 0.0, 0.0, 0.0, 1.0, 7.0, 0.11464133639043562, 10000.0, 342.6505, 231.0, 8855.0, 521.0, 771.0, 10000, 1.0, 2208768.0, 2207744.0, 2209791.0, 2209791.0, 2209791.0,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,1,24,e,1000, 361114.0, 27.692086155618448, 17.0, 39.0, 0.010799913600691194, 0.0, 0.0, 0.0, 17.0, 39.0, 0.010799913600691194,,,,,,,, 1.0, 2208768.0, 2207744.0, 2209791.0, 2209791.0, 2209791.0, 512.0, 833.65234375, 371.0, 91583.0, 957.0, 1942.0, 512, 9488.0, 37700.142601180436, 605.0, 652799.0, 93375.0, 195327.0, 9488,,,,,,,
1GB,nodal,vm,1,1,1,15,a,1000, 6512.0, 1535.6265356265355, 1.0, 9.0, 0.1382063882063882, 0.0, 0.0, 0.0, 1.0, 9.0, 0.1382063882063882, 4935.0, 414.0674772036474, 251.0, 38335.0, 593.0, 945.0, 4935, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 5065.0, 347.3356367226061, 229.0, 11663.0, 539.0, 913.0, 5065
1GB,nodal,vm,1,1,1,6,c,1000, 7414.0, 1348.7995683841382, 1.0, 7.0, 0.09441596978688967, 0.0, 0.0, 0.0, 1.0, 7.0, 0.09441596978688967, 10000.0, 474.5754, 230.0, 421375.0, 635.0, 1309.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,1,13,c,1000, 6235.0, 1603.849238171612, 1.0, 7.0, 0.11226944667201283, 0.0, 0.0, 0.0, 1.0, 7.0, 0.11226944667201283, 10000.0, 355.9985, 225.0, 9711.0, 557.0, 806.0, 10000, 1.0, 2208768.0, 2207744.0, 2209791.0, 2209791.0, 2209791.0,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,1,15,e,1000, 354290.0, 28.225465014536116, 17.0, 43.0, 0.01213694995625053, 0.0, 0.0, 0.0, 17.0, 43.0, 0.01213694995625053,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 532.0, 641.5601503759399, 330.0, 4951.0, 1015.0, 1400.0, 532, 9468.0, 37060.23574144486, 624.0, 501503.0, 93375.0, 186879.0, 9468,,,,,,,
1GB,nodal,vm,1,1,1,26,e,1000, 360122.0, 27.76836738660787, 17.0, 39.0, 0.01082966328077707, 0.0, 0.0, 0.0, 17.0, 39.0, 0.01082966328077707,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 510.0, 678.9921568627451, 324.0, 9351.0, 1093.0, 1545.0, 510, 9490.0, 37604.84963119073, 610.0, 1145855.0, 93887.0, 203775.0, 9490,,,,,,,
1GB,nodal,vm,1,1,1,11,e,1000, 349712.0, 28.594958136981287, 17.0, 40.0, 0.011437983254792516, 0.0, 0.0, 0.0, 17.0, 40.0, 0.011437983254792516,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 488.0, 653.0430327868852, 338.0, 5351.0, 1012.0, 1334.0, 488, 9512.0, 36427.97792262406, 566.0, 374527.0, 91199.0, 182783.0, 9512,,,,,,,
1GB,nodal,vm,1,1,1,14,e,1000, 350412.0, 28.53783546225586, 17.0, 43.0, 0.012271269248770018, 0.0, 0.0, 0.0, 17.0, 43.0, 0.012271269248770018,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 511.0, 652.6242661448141, 294.0, 6439.0, 970.0, 1399.0, 511, 9489.0, 36588.34850879966, 546.0, 615935.0, 90559.0, 184831.0, 9489,,,,,,,
1GB,nodal,vm,1,1,1,19,a,1000, 6492.0, 1540.3573629081948, 1.0, 8.0, 0.12322858903265559, 0.0, 0.0, 0.0, 1.0, 8.0, 0.12322858903265559, 5092.0, 415.54595443833466, 241.0, 119039.0, 589.0, 910.0, 5092, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 4908.0, 338.809902200489, 219.0, 9039.0, 526.0, 836.0, 4908
1GB,nodal,vm,1,1,1,7,c,1000, 6727.0, 1486.5467518953471, 1.0, 8.0, 0.11892374015162775, 0.0, 0.0, 0.0, 1.0, 8.0, 0.11892374015162775, 10000.0, 406.7716, 239.0, 193791.0, 588.0, 911.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,1,16,e,1000, 349843.0, 28.584250649577097, 17.0, 42.0, 0.01200538527282238, 0.0, 0.0, 0.0, 17.0, 42.0, 0.01200538527282238,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 478.0, 672.8912133891214, 328.0, 5367.0, 1068.0, 1593.0, 478, 9522.0, 36405.762864944336, 550.0, 378879.0, 93183.0, 192255.0, 9522,,,,,,,
1GB,nodal,vm,1,1,1,12,a,1000, 6403.0, 1561.7679212868968, 1.0, 9.0, 0.1405591129158207, 0.0, 0.0, 0.0, 1.0, 9.0, 0.1405591129158207, 5041.0, 406.79329498115453, 243.0, 140031.0, 605.0, 827.0, 5041, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,, 4959.0, 334.52228271829, 223.0, 7811.0, 536.0, 745.0, 4959
