med,row/s,max,sum ms,errors,compaction,.99,.999,total ops,compression,mb,pk/s,.95,max ms,rf,stderr,time,mean,sdv ms,op/s,type,network_type,gc: #,op
45.6,3459,347.1,0,0,none,202.4,278.4,58390,SnappyCompressor,0,3459,150.3,0,none,0.01906,17.1,57.7,0,3459,,wired,0,reads_only
49.2,1714,383.3,0,0,none,209.6,273.4,33897,SnappyCompressor,0,1714,149.2,0,none,0.01707,19.9,58.6,0,1714,,wired,0,reads_only
50.1,1687,393.7,0,0,none,234.5,326.4,34106,SnappyCompressor,0,1687,154.0,0,none,0.01707,19.9,60.0,0,1687,,wired,0,reads_only
49.6,3400,393.7,0,0,none,217.8,308.8,68003,SnappyCompressor,0,3400,151.4,0,none,0.01707,19.9,59.3,0,3400,,wired,0,reads_only
52.0,1436,353.6,0,0,none,232.5,294.1,2846,SnappyCompressor,0,1436,174.9,0,none,0.0,2.0,63.8,0,1436,,wired,0,reads_only
51.0,1385,418.6,0,0,none,244.4,295.2,2767,SnappyCompressor,0,1385,159.3,0,none,0.0,2.0,62.7,0,1385,,wired,0,reads_only
51.6,2809,418.6,0,0,none,237.6,295.2,5613,SnappyCompressor,0,2809,166.7,0,none,0.0,2.0,63.3,0,2809,,wired,0,reads_only
47.8,1426,469.5,0,0,none,302.3,351.3,11050,SnappyCompressor,0,1426,199.0,0,none,0.04102,7.7,67.7,0,1426,,wired,0,reads_only
48.6,1485,415.8,0,0,none,308.5,373.0,11286,SnappyCompressor,0,1485,198.2,0,none,0.04102,7.7,68.7,0,1485,,wired,0,reads_only
48.1,2906,469.5,0,0,none,304.6,362.3,22336,SnappyCompressor,0,2906,198.3,0,none,0.04102,7.7,68.2,0,2906,,wired,0,reads_only
47.3,1545,394.5,0,0,none,260.2,353.9,18879,SnappyCompressor,0,1545,183.1,0,none,0.02733,12.8,64.7,0,1545,,wired,0,reads_only
48.6,1517,471.6,0,0,none,259.8,353.9,18976,SnappyCompressor,0,1517,190.1,0,none,0.02733,12.8,66.6,0,1517,,wired,0,reads_only
48.0,3061,471.6,0,0,none,260.2,353.9,37855,SnappyCompressor,0,3061,185.7,0,none,0.02733,12.8,65.7,0,3061,,wired,0,reads_only
48.5,1699,413.7,0,0,none,237.4,326.9,27492,SnappyCompressor,0,1699,164.5,0,none,0.02459,17.9,60.6,0,1699,,wired,0,reads_only
48.0,1547,484.2,0,0,none,241.2,341.6,26806,SnappyCompressor,0,1547,166.7,0,none,0.02459,17.9,61.4,0,1547,,wired,0,reads_only
48.3,3244,484.2,0,0,none,239.1,332.7,54298,SnappyCompressor,0,3244,166.3,0,none,0.02459,17.9,61.0,0,3244,,wired,0,reads_only
48.9,1380,372.2,0,0,none,239.6,323.0,2760,SnappyCompressor,0,1380,176.2,0,none,0.0,2.0,65.5,0,1380,,wired,0,reads_only
49.4,1240,329.3,0,0,none,246.7,309.1,2480,SnappyCompressor,0,1240,186.0,0,none,0.0,2.0,67.3,0,1240,,wired,0,reads_only
49.2,2619,372.2,0,0,none,246.7,318.8,5240,SnappyCompressor,0,2619,182.7,0,none,0.0,2.0,66.3,0,2619,,wired,0,reads_only
45.4,1535,477.4,0,0,none,306.2,424.7,10514,SnappyCompressor,0,1535,198.8,0,none,0.01793,7.1,65.9,0,1535,,wired,0,reads_only
47.1,1533,443.0,0,0,none,292.6,394.5,10230,SnappyCompressor,0,1533,197.9,0,none,0.01793,7.1,66.3,0,1533,,wired,0,reads_only
46.2,3066,477.4,0,0,none,297.5,413.7,20744,SnappyCompressor,0,3066,198.8,0,none,0.01793,7.1,66.1,0,3066,,wired,0,reads_only
49.5,1520,461.6,0,0,none,248.3,323.2,18532,SnappyCompressor,0,1520,174.6,0,none,0.01252,12.3,64.5,0,1520,,wired,0,reads_only
51.9,1538,452.2,0,0,none,256.1,335.3,18336,SnappyCompressor,0,1538,181.3,0,none,0.01252,12.3,66.6,0,1538,,wired,0,reads_only
50.6,3056,461.6,0,0,none,252.4,332.4,36868,SnappyCompressor,0,3056,179.6,0,none,0.01252,12.3,65.6,0,3056,,wired,0,reads_only
47.8,1596,379.1,0,0,none,225.8,319.8,26953,SnappyCompressor,0,1596,157.7,0,none,0.01644,17.6,59.4,0,1596,,wired,0,reads_only
49.4,1634,447.7,0,0,none,280.0,378.0,26962,SnappyCompressor,0,1634,180.1,0,none,0.01644,17.6,64.6,0,1634,,wired,0,reads_only
48.6,3230,447.7,0,0,none,256.9,348.4,53915,SnappyCompressor,0,3230,168.4,0,none,0.01644,17.6,62.0,0,3230,,wired,0,reads_only
46.3,1665,358.6,0,0,none,223.2,293.1,31016,SnappyCompressor,0,1665,154.7,0,none,0.03254,20.0,58.9,0,1665,,wired,0,reads_only
47.6,1710,316.4,0,0,none,229.5,292.6,31129,SnappyCompressor,0,1710,162.8,0,none,0.03254,20.0,60.2,0,1710,,wired,0,reads_only
47.0,3373,358.6,0,0,none,227.5,293.1,62145,SnappyCompressor,0,3373,159.9,0,none,0.03254,20.0,59.5,0,3373,,wired,0,reads_only
51.5,1350,321.7,0,0,none,201.9,282.6,2698,SnappyCompressor,0,1350,154.0,0,none,0.0,2.0,62.3,0,1350,,wired,0,reads_only
50.0,1402,343.4,0,0,none,210.2,290.2,2801,SnappyCompressor,0,1402,159.0,0,none,0.0,2.0,62.4,0,1402,,wired,0,reads_only
50.7,2752,343.4,0,0,none,209.2,290.2,5499,SnappyCompressor,0,2752,157.4,0,none,0.0,2.0,62.3,0,2752,,wired,0,reads_only
45.7,1624,417.6,0,0,none,260.6,360.4,10352,SnappyCompressor,0,1624,168.4,0,none,0.03003,6.7,60.7,0,1624,,wired,0,reads_only
47.1,1659,437.5,0,0,none,254.0,365.4,10617,SnappyCompressor,0,1659,164.2,0,none,0.03003,6.7,61.4,0,1659,,wired,0,reads_only
46.5,3282,437.5,0,0,none,256.9,361.8,20969,SnappyCompressor,0,3282,166.1,0,none,0.03003,6.7,61.0,0,3282,,wired,0,reads_only
46.9,1658,335.5,0,0,none,210.8,273.2,19623,SnappyCompressor,0,1658,156.8,0,none,0.02243,12.3,58.3,0,1658,,wired,0,reads_only
49.5,1705,380.4,0,0,none,213.6,291.5,20156,SnappyCompressor,0,1705,154.4,0,none,0.02243,12.3,60.1,0,1705,,wired,0,reads_only
48.2,3362,380.4,0,0,none,211.8,286.5,39779,SnappyCompressor,0,3362,156.2,0,none,0.02243,12.3,59.2,0,3362,,wired,0,reads_only
46.2,1629,382.5,0,0,none,236.7,359.9,26433,SnappyCompressor,0,1629,168.6,0,none,0.01701,16.5,61.3,0,1629,,wired,0,reads_only
46.4,1608,376.7,0,0,none,235.0,353.4,26877,SnappyCompressor,0,1608,173.0,0,none,0.01701,16.5,62.0,0,1608,,wired,0,reads_only
46.3,3236,382.5,0,0,none,236.7,359.9,53310,SnappyCompressor,0,3236,170.4,0,none,0.01701,16.5,61.7,0,3236,,wired,0,reads_only
46.1,1714,329.8,0,0,none,208.3,306.4,32553,SnappyCompressor,0,1714,146.7,0,none,0.02323,20.1,56.1,0,1714,,wired,0,reads_only
47.4,1801,362.8,0,0,none,226.5,306.7,33314,SnappyCompressor,0,1801,153.7,0,none,0.02323,20.1,58.4,0,1801,,wired,0,reads_only
46.8,3514,362.8,0,0,none,217.1,306.7,65867,SnappyCompressor,0,3514,149.6,0,none,0.02323,20.1,57.3,0,3514,,wired,0,reads_only
48.6,1440,343.1,0,0,none,200.1,275.8,2881,SnappyCompressor,0,1440,145.1,0,none,0.0,2.0,58.3,0,1440,,wired,0,reads_only
50.1,1440,336.6,0,0,none,204.6,259.9,2880,SnappyCompressor,0,1440,148.9,0,none,0.0,2.0,62.2,0,1440,,wired,0,reads_only
49.6,2879,343.1,0,0,none,201.7,275.8,5761,SnappyCompressor,0,2879,147.5,0,none,0.0,2.0,60.3,0,2879,,wired,0,reads_only
47.0,1733,346.3,0,0,none,214.3,312.7,12314,SnappyCompressor,0,1733,149.2,0,none,0.0134,7.4,58.0,0,1733,,wired,0,reads_only
49.0,1647,338.2,0,0,none,217.8,299.6,11848,SnappyCompressor,0,1647,156.5,0,none,0.0134,7.4,60.3,0,1647,,wired,0,reads_only
48.0,3379,346.3,0,0,none,216.1,302.5,24162,SnappyCompressor,0,3379,152.0,0,none,0.0134,7.4,59.1,0,3379,,wired,0,reads_only
49.9,1737,372.5,0,0,none,221.5,350.7,20220,SnappyCompressor,0,1737,142.6,0,none,0.01244,12.0,59.1,0,1737,,wired,0,reads_only
50.6,1621,373.0,0,0,none,223.6,363.6,19225,SnappyCompressor,0,1621,145.5,0,none,0.01244,12.0,60.2,0,1621,,wired,0,reads_only
50.3,3357,373.0,0,0,none,222.7,354.9,39445,SnappyCompressor,0,3357,144.4,0,none,0.01244,12.0,59.7,0,3357,,wired,0,reads_only
50.4,1666,349.2,0,0,none,198.2,273.2,28575,SnappyCompressor,0,1666,146.8,0,none,0.00958,17.0,59.2,0,1666,,wired,0,reads_only
50.8,1700,306.4,0,0,none,195.6,261.8,27748,SnappyCompressor,0,1700,143.9,0,none,0.00958,17.0,59.4,0,1700,,wired,0,reads_only
50.6,3366,349.2,0,0,none,196.0,268.3,56323,SnappyCompressor,0,3366,144.7,0,none,0.00958,17.0,59.3,0,3366,,wired,0,reads_only
47.3,1523,431.2,0,0,none,241.0,315.9,33252,SnappyCompressor,0,1523,169.5,0,none,0.00815,20.1,62.0,0,1523,,wired,0,reads_only
48.0,1567,470.3,0,0,none,265.0,345.0,32558,SnappyCompressor,0,1567,185.2,0,none,0.00815,20.1,66.5,0,1567,,wired,0,reads_only
47.6,3088,470.3,0,0,none,251.8,339.7,65810,SnappyCompressor,0,3088,180.7,0,none,0.00815,20.1,64.3,0,3088,,wired,0,reads_only
50.9,1190,515.6,0,0,none,282.9,365.4,2380,SnappyCompressor,0,1190,195.6,0,none,0.0,2.0,71.1,0,1190,,wired,0,reads_only
50.8,1208,513.5,0,0,none,272.4,364.6,2416,SnappyCompressor,0,1208,198.3,0,none,0.0,2.0,71.6,0,1208,,wired,0,reads_only
50.9,2398,515.6,0,0,none,276.3,365.2,4796,SnappyCompressor,0,2398,196.7,0,none,0.0,2.0,71.3,0,2398,,wired,0,reads_only
48.4,1559,432.8,0,0,none,271.1,355.5,10462,SnappyCompressor,0,1559,181.0,0,none,0.01162,7.2,64.4,0,1559,,wired,0,reads_only
52.2,1481,467.7,0,0,none,277.3,430.2,10098,SnappyCompressor,0,1481,183.6,0,none,0.01162,7.2,67.3,0,1481,,wired,0,reads_only
50.2,3038,467.7,0,0,none,274.2,387.4,20560,SnappyCompressor,0,3038,182.1,0,none,0.01162,7.2,65.8,0,3038,,wired,0,reads_only
46.6,1739,355.7,0,0,none,218.0,289.4,18046,SnappyCompressor,0,1739,149.0,0,none,0.0387,11.5,57.7,0,1739,,wired,0,reads_only
47.9,1693,388.0,0,0,none,222.7,272.1,17475,SnappyCompressor,0,1693,153.2,0,none,0.0387,11.5,59.7,0,1693,,wired,0,reads_only
47.3,3431,388.0,0,0,none,219.7,288.6,35521,SnappyCompressor,0,3431,151.1,0,none,0.0387,11.5,58.7,0,3431,,wired,0,reads_only
49.0,1721,331.1,0,0,none,181.8,237.4,26688,SnappyCompressor,0,1721,133.0,0,none,0.03435,16.6,56.1,0,1721,,wired,0,reads_only
50.2,1738,404.0,0,0,none,196.1,262.5,26202,SnappyCompressor,0,1738,139.6,0,none,0.03435,16.6,58.9,0,1738,,wired,0,reads_only
49.6,3458,404.0,0,0,none,190.1,260.3,52890,SnappyCompressor,0,3458,135.8,0,none,0.03435,16.6,57.5,0,3458,,wired,0,reads_only
52.6,1620,344.2,0,0,none,200.1,267.5,32319,SnappyCompressor,0,1620,146.9,0,none,0.02804,20.0,60.6,0,1620,,wired,0,reads_only
55.1,1633,382.5,0,0,none,212.7,285.0,31885,SnappyCompressor,0,1633,152.4,0,none,0.02804,20.0,63.5,0,1633,,wired,0,reads_only
53.9,3252,382.5,0,0,none,205.0,282.3,64204,SnappyCompressor,0,3252,150.1,0,none,0.02804,20.0,62.1,0,3252,,wired,0,reads_only
50.2,1493,254.4,0,0,none,177.9,242.7,2986,SnappyCompressor,0,1493,135.5,0,none,0.0,2.0,57.4,0,1493,,wired,0,reads_only
51.8,1521,270.8,0,0,none,189.3,255.3,3041,SnappyCompressor,0,1521,138.0,0,none,0.0,2.0,59.1,0,1521,,wired,0,reads_only
51.1,3014,270.8,0,0,none,182.8,249.0,6027,SnappyCompressor,0,3014,137.1,0,none,0.0,2.0,58.2,0,3014,,wired,0,reads_only
49.5,1597,411.3,0,0,none,244.3,332.1,10662,SnappyCompressor,0,1597,156.4,0,none,0.00967,6.8,61.2,0,1597,,wired,0,reads_only
50.6,1635,474.5,0,0,none,246.5,328.5,10908,SnappyCompressor,0,1635,157.5,0,none,0.00967,6.8,62.1,0,1635,,wired,0,reads_only
50.1,3230,474.5,0,0,none,246.3,332.1,21570,SnappyCompressor,0,3230,157.2,0,none,0.00967,6.8,61.7,0,3230,,wired,0,reads_only
46.5,1733,675.8,0,0,none,224.0,336.9,20774,SnappyCompressor,0,1733,151.9,0,none,0.02512,12.6,58.5,0,1733,,wired,0,reads_only
47.1,1683,403.4,0,0,none,224.0,296.5,20719,SnappyCompressor,0,1683,149.8,0,none,0.02512,12.6,58.6,0,1683,,wired,0,reads_only
46.7,3414,675.8,0,0,none,224.0,323.7,41493,SnappyCompressor,0,3414,151.4,0,none,0.02512,12.6,58.6,0,3414,,wired,0,reads_only
48.0,1767,391.6,0,0,none,188.5,278.7,28646,SnappyCompressor,0,1767,137.9,0,none,0.02051,17.1,57.1,0,1767,,wired,0,reads_only
49.3,1688,381.2,0,0,none,201.7,253.2,28236,SnappyCompressor,0,1688,144.0,0,none,0.02051,17.1,58.5,0,1688,,wired,0,reads_only
48.6,3455,391.6,0,0,none,196.3,265.3,56882,SnappyCompressor,0,3455,141.6,0,none,0.02051,17.1,57.8,0,3455,,wired,0,reads_only
46.8,1673,430.2,0,0,none,202.1,269.7,33612,SnappyCompressor,0,1673,151.5,0,none,0.02155,20.1,57.9,0,1673,,wired,0,reads_only
48.3,1737,350.2,0,0,none,222.3,292.3,33410,SnappyCompressor,0,1737,153.5,0,none,0.02155,20.1,59.6,0,1737,,wired,0,reads_only
47.5,3404,430.2,0,0,none,215.9,286.8,67022,SnappyCompressor,0,3404,152.7,0,none,0.02155,20.1,58.8,0,3404,,wired,0,reads_only
52.7,2847,347.3,0,0,none,224.5,305.7,5691,DeflateCompressor,0,2847,166.6,0,none,0.0,2.0,64.1,0,2847,,wired,0,reads_only
47.5,3553,491.5,0,0,none,217.6,319.6,14065,DeflateCompressor,0,3553,142.3,0,none,0.09303,4.4,56.4,0,3553,,wired,0,reads_only
45.6,3436,367.8,0,0,none,221.2,305.7,22001,DeflateCompressor,0,3436,159.5,0,none,0.06194,6.7,57.9,0,3436,,wired,0,reads_only
47.5,3366,399.2,0,0,none,218.0,289.9,29513,DeflateCompressor,0,3366,161.5,0,none,0.04645,8.9,59.6,0,3366,,wired,0,reads_only
45.6,3509,382.2,0,0,none,220.6,285.7,37218,DeflateCompressor,0,3509,153.1,0,none,0.03799,11.1,56.5,0,3509,,wired,0,reads_only
48.9,3472,371.2,0,0,none,214.2,278.1,44721,DeflateCompressor,0,3472,145.6,0,none,0.03181,13.3,57.9,0,3472,,wired,0,reads_only
46.2,3581,359.1,0,0,none,198.3,259.5,52592,DeflateCompressor,0,3581,138.3,0,none,0.02774,15.5,55.6,0,3581,,wired,0,reads_only
43.7,3551,383.5,0,0,none,230.3,294.1,60646,DeflateCompressor,0,3551,149.0,0,none,0.02455,17.7,56.4,0,3551,,wired,0,reads_only
45.1,3590,374.6,0,0,none,211.7,300.2,68371,DeflateCompressor,0,3590,145.1,0,none,0.02232,19.9,55.1,0,3590,,wired,0,reads_only
51.4,2926,319.6,0,0,none,187.0,259.8,5851,DeflateCompressor,0,2926,143.5,0,none,0.0,2.0,60.6,0,2926,,wired,0,reads_only
45.4,3219,371.2,0,0,none,238.9,325.8,13317,DeflateCompressor,0,3219,177.1,0,none,0.03383,4.3,60.8,0,3219,,wired,0,reads_only
51.2,3158,391.6,0,0,none,237.5,308.5,20447,DeflateCompressor,0,3158,170.7,0,none,0.02526,6.6,63.8,0,3158,,wired,0,reads_only
44.0,3351,343.7,0,0,none,236.2,296.2,28056,DeflateCompressor,0,3351,165.8,0,none,0.02309,8.8,60.0,0,3351,,wired,0,reads_only
44.2,3486,378.8,0,0,none,210.0,270.5,35755,DeflateCompressor,0,3486,149.2,0,none,0.02714,11.1,56.3,0,3486,,wired,0,reads_only
48.0,3302,387.7,0,0,none,232.3,297.8,43032,DeflateCompressor,0,3302,172.8,0,none,0.02322,13.3,61.5,0,3302,,wired,0,reads_only
46.6,3392,418.4,0,0,none,234.2,307.0,50623,DeflateCompressor,0,3392,159.3,0,none,0.02197,15.5,59.5,0,3392,,wired,0,reads_only
42.3,3240,454.8,0,0,none,291.0,362.8,58342,DeflateCompressor,0,3240,184.7,0,none,0.01933,17.9,61.6,0,3240,,wired,0,reads_only
46.5,3435,413.9,0,0,none,218.8,302.0,65912,DeflateCompressor,0,3435,149.0,0,none,0.01873,20.1,58.1,0,3435,,wired,0,reads_only
53.2,2911,356.8,0,0,none,192.8,259.8,5822,DeflateCompressor,0,2911,143.1,0,none,0.0,2.0,61.1,0,2911,,wired,0,reads_only
46.3,3508,331.4,0,0,none,202.2,276.3,14236,DeflateCompressor,0,3508,140.4,0,none,0.04907,4.4,56.4,0,3508,,wired,0,reads_only
45.0,3383,395.1,0,0,none,235.0,333.2,21855,DeflateCompressor,0,3383,174.3,0,none,0.038,6.7,59.9,0,3383,,wired,0,reads_only
47.7,3467,429.4,0,0,none,206.7,284.7,29662,DeflateCompressor,0,3467,147.8,0,none,0.03456,8.9,57.3,0,3467,,wired,0,reads_only
46.2,3668,416.3,0,0,none,191.0,275.3,37985,DeflateCompressor,0,3668,134.7,0,none,0.03448,11.2,54.8,0,3668,,wired,0,reads_only
48.1,3482,332.7,0,0,none,211.8,264.1,45748,DeflateCompressor,0,3482,146.5,0,none,0.02874,13.4,57.4,0,3482,,wired,0,reads_only
46.1,3655,321.1,0,0,none,188.2,278.9,53794,DeflateCompressor,0,3655,132.8,0,none,0.02517,15.6,54.6,0,3655,,wired,0,reads_only
46.6,3561,329.5,0,0,none,194.8,262.7,61753,DeflateCompressor,0,3561,141.7,0,none,0.02204,17.8,56.1,0,3561,,wired,0,reads_only
46.4,3396,359.7,0,0,none,233.7,317.7,69284,DeflateCompressor,0,3396,167.0,0,none,0.01973,20.1,59.2,0,3396,,wired,0,reads_only
46.7,3039,340.8,0,0,none,194.8,258.2,6061,DeflateCompressor,0,3039,142.0,0,none,0.0,2.0,57.6,0,3039,,wired,0,reads_only
47.8,3443,312.5,0,0,none,194.6,265.7,14133,DeflateCompressor,0,3443,140.4,0,none,0.02841,4.3,57.7,0,3443,,wired,0,reads_only
45.9,3408,372.2,0,0,none,224.0,291.2,21534,DeflateCompressor,0,3408,159.3,0,none,0.02758,6.5,59.0,0,3408,,wired,0,reads_only
44.5,3515,331.1,0,0,none,222.6,297.5,29251,DeflateCompressor,0,3515,155.8,0,none,0.02372,8.7,56.8,0,3515,,wired,0,reads_only
46.4,3499,361.8,0,0,none,215.1,278.9,37382,DeflateCompressor,0,3499,153.4,0,none,0.02032,11.0,56.9,0,3499,,wired,0,reads_only
46.4,3698,317.5,0,0,none,201.3,263.1,45886,DeflateCompressor,0,3698,132.4,0,none,0.01983,13.3,54.2,0,3698,,wired,0,reads_only
45.8,3553,360.2,0,0,none,232.9,318.5,53653,DeflateCompressor,0,3553,154.3,0,none,0.01807,15.5,56.4,0,3553,,wired,0,reads_only
43.5,3361,376.7,0,0,none,225.7,297.8,61216,DeflateCompressor,0,3361,163.3,0,none,0.01589,17.8,58.0,0,3361,,wired,0,reads_only
47.4,3520,303.6,0,0,none,203.4,272.9,69001,DeflateCompressor,0,3520,150.5,0,none,0.01412,20.0,57.8,0,3520,,wired,0,reads_only
49.4,2867,367.3,0,0,none,226.5,315.1,5733,DeflateCompressor,0,2867,167.5,0,none,0.0,2.0,62.0,0,2867,,wired,0,reads_only
46.6,3579,339.0,0,0,none,211.7,286.8,13669,DeflateCompressor,0,3579,135.9,0,none,0.06513,4.2,56.5,0,3579,,wired,0,reads_only
42.2,3356,359.7,0,0,none,240.9,310.4,21268,DeflateCompressor,0,3356,175.1,0,none,0.0438,6.5,59.7,0,3356,,wired,0,reads_only
46.5,3327,353.9,0,0,none,218.4,296.5,29069,DeflateCompressor,0,3327,165.5,0,none,0.03283,8.8,59.6,0,3327,,wired,0,reads_only
45.4,3607,363.6,0,0,none,207.4,287.3,37270,DeflateCompressor,0,3607,139.3,0,none,0.03097,11.1,54.8,0,3607,,wired,0,reads_only
47.5,3622,349.4,0,0,none,200.3,306.2,45396,DeflateCompressor,0,3622,139.2,0,none,0.0279,13.3,56.0,0,3622,,wired,0,reads_only
45.3,3742,334.8,0,0,none,193.5,262.9,53653,DeflateCompressor,0,3742,131.5,0,none,0.0265,15.5,53.3,0,3742,,wired,0,reads_only
46.5,3180,368.1,0,0,none,235.9,313.8,60911,DeflateCompressor,0,3180,168.4,0,none,0.02495,17.8,61.8,0,3180,,wired,0,reads_only
48.8,3208,420.2,0,0,none,239.1,316.7,68017,DeflateCompressor,0,3208,182.8,0,none,0.02237,20.0,63.9,0,3208,,wired,0,reads_only
51.1,2613,371.7,0,0,none,228.5,289.9,5225,DeflateCompressor,0,2613,166.1,0,none,0.0,2.0,64.8,0,2613,,wired,0,reads_only
48.7,3120,371.5,0,0,none,250.2,305.1,12761,DeflateCompressor,0,3120,175.9,0,none,0.04897,4.4,64.0,0,3120,,wired,0,reads_only
49.5,3339,392.2,0,0,none,213.0,307.0,20088,DeflateCompressor,0,3339,152.4,0,none,0.05532,6.6,60.1,0,3339,,wired,0,reads_only
47.1,3149,404.8,0,0,none,263.5,345.5,27247,DeflateCompressor,0,3149,173.0,0,none,0.04228,8.9,63.2,0,3149,,wired,0,reads_only
47.3,3336,388.2,0,0,none,216.4,313.8,34566,DeflateCompressor,0,3336,162.9,0,none,0.03721,11.1,59.6,0,3336,,wired,0,reads_only
49.8,3431,344.5,0,0,none,218.5,293.6,42231,DeflateCompressor,0,3431,150.2,0,none,0.03269,13.3,58.9,0,3431,,wired,0,reads_only
50.2,3094,381.2,0,0,none,232.7,308.0,49154,DeflateCompressor,0,3094,166.6,0,none,0.02828,15.5,64.3,0,3094,,wired,0,reads_only
48.8,3466,289.1,0,0,none,197.7,252.7,56792,DeflateCompressor,0,3466,141.2,0,none,0.02523,17.8,57.8,0,3466,,wired,0,reads_only
50.7,3304,370.7,0,0,none,215.9,300.7,64383,DeflateCompressor,0,3304,159.0,0,none,0.02256,20.0,61.0,0,3304,,wired,0,reads_only
54.0,2833,397.1,0,0,none,217.6,288.6,5669,DeflateCompressor,0,2833,156.4,0,none,0.0,2.0,63.1,0,2833,,wired,0,reads_only
48.1,3451,383.5,0,0,none,205.7,300.7,13469,DeflateCompressor,0,3451,145.9,0,none,0.0571,4.3,57.8,0,3451,,wired,0,reads_only
46.4,3478,431.0,0,0,none,215.6,310.6,20914,DeflateCompressor,0,3478,148.9,0,none,0.05022,6.4,57.7,0,3478,,wired,0,reads_only
46.9,3512,459.0,0,0,none,215.6,279.7,28819,DeflateCompressor,0,3512,142.2,0,none,0.04227,8.7,57.1,0,3512,,wired,0,reads_only
49.2,3303,359.9,0,0,none,220.9,282.9,36241,DeflateCompressor,0,3303,153.5,0,none,0.03504,10.9,60.1,0,3303,,wired,0,reads_only
48.5,3460,305.7,0,0,none,204.1,260.4,43783,DeflateCompressor,0,3460,141.2,0,none,0.02934,13.1,57.8,0,3460,,wired,0,reads_only
52.1,3425,295.2,0,0,none,179.4,236.3,51212,DeflateCompressor,0,3425,134.3,0,none,0.02547,15.2,58.4,0,3425,,wired,0,reads_only
49.5,3352,415.2,0,0,none,207.0,295.7,59129,DeflateCompressor,0,3352,150.2,0,none,0.02228,17.6,60.0,0,3352,,wired,0,reads_only
48.0,3439,386.9,0,0,none,198.0,262.5,66750,DeflateCompressor,0,3439,143.1,0,none,0.01995,19.8,57.6,0,3439,,wired,0,reads_only
53.1,3604,279.7,0,0,none,221.0,247.1,67538,DeflateCompressor,0,3604,141.6,0,none,0.67978,20.0,64.1,0,3604,,wired,0,reads_only
46.7,2957,301.2,0,0,none,190.1,258.6,5916,DeflateCompressor,0,2957,140.2,0,none,0.0,2.0,56.6,0,2957,,wired,0,reads_only
43.0,3540,322.7,0,0,none,202.2,280.0,14139,DeflateCompressor,0,3540,148.1,0,none,0.0586,4.3,55.9,0,3540,,wired,0,reads_only
44.9,3359,437.8,0,0,none,238.4,354.2,21528,DeflateCompressor,0,3359,164.8,0,none,0.04673,6.5,60.2,0,3359,,wired,0,reads_only
45.3,3242,481.3,0,0,none,248.9,327.9,28692,DeflateCompressor,0,3242,173.3,0,none,0.0365,8.7,61.4,0,3242,,wired,0,reads_only
44.5,3438,311.4,0,0,none,208.4,272.9,36230,DeflateCompressor,0,3438,154.5,0,none,0.02918,10.9,58.1,0,3438,,wired,0,reads_only
47.3,3353,347.1,0,0,none,221.5,309.6,43931,DeflateCompressor,0,3353,156.2,0,none,0.0244,13.2,59.4,0,3353,,wired,0,reads_only
46.9,3441,315.9,0,0,none,204.7,264.4,51583,DeflateCompressor,0,3441,150.1,0,none,0.02092,15.4,58.5,0,3441,,wired,0,reads_only
44.8,3215,375.1,0,0,none,228.3,294.9,58961,DeflateCompressor,0,3215,170.1,0,none,0.01886,17.7,61.7,0,3215,,wired,0,reads_only
94.7,84,265.8,0,0,none,244.1,265.8,59160,DeflateCompressor,0,84,213.0,0,none,0.11621,20.1,102.6,0,84,,wired,0,reads_only
50.9,3030,382.2,0,0,none,209.7,290.5,6063,DeflateCompressor,0,3030,143.9,0,none,0.0,2.0,59.4,0,3030,,wired,0,reads_only
48.5,3390,319.6,0,0,none,204.3,272.1,13809,DeflateCompressor,0,3390,150.9,0,none,0.01809,4.3,58.8,0,3390,,wired,0,reads_only
43.8,3513,398.5,0,0,none,214.7,297.3,21569,DeflateCompressor,0,3513,155.2,0,none,0.03238,6.5,57.2,0,3513,,wired,0,reads_only
48.5,3436,388.8,0,0,none,208.5,290.5,29607,DeflateCompressor,0,3436,155.7,0,none,0.02509,8.8,58.3,0,3436,,wired,0,reads_only
48.2,3265,394.3,0,0,none,244.3,300.9,36837,DeflateCompressor,0,3265,166.3,0,none,0.02026,11.0,61.5,0,3265,,wired,0,reads_only
46.8,3396,353.6,0,0,none,201.5,288.9,44224,DeflateCompressor,0,3396,152.4,0,none,0.01693,13.2,58.3,0,3396,,wired,0,reads_only
47.4,3636,396.6,0,0,none,189.9,264.2,52530,DeflateCompressor,0,3636,138.7,0,none,0.01889,15.5,55.4,0,3636,,wired,0,reads_only
48.2,3488,336.1,0,0,none,196.1,256.5,60095,DeflateCompressor,0,3488,139.7,0,none,0.01657,17.7,57.4,0,3488,,wired,0,reads_only
43.3,3502,356.3,0,0,none,215.5,286.0,67686,DeflateCompressor,0,3502,153.9,0,none,0.01496,19.8,57.0,0,3502,,wired,0,reads_only
48.6,3745,203.7,0,0,none,161.9,198.0,68519,DeflateCompressor,0,3745,132.4,0,none,0.47111,20.1,55.5,0,3745,,wired,0,reads_only
125.5,1202,663.7,0,0,none,420.0,550.0,2405,DeflateCompressor,0,1202,319.0,0,none,0.0,2.0,140.6,0,1202,,wired,0,writes_only
110.8,1601,601.9,0,0,none,388.8,541.6,6616,DeflateCompressor,0,1601,276.6,0,none,0.05047,4.6,126.9,0,1601,,wired,0,writes_only
